|Run	|Epoch	#UnitErr	#PctErr	#PctCor	#CosDiff	#PerTrlMSec	#V4 ActAvg	#V4 Hog	#V4 Dead	#V4 Gnmda	#V4 GgabaB	#IT ActAvg	#IT Hog	#IT Dead	#IT Gnmda	#IT GgabaB	#Output ActAvg	#Output Hog	#Output Dead	#Output Gnmda	#Output GgabaB
8	149	0.0415	0.78	0.22	0.5279	193.9	0.06523	0	0.3892	0.06348	0.1663	0.1284	0	0.1133	0.03902	0.1043	0.04353	0	0.1	0.04695	0.001912
8	150	0.0375	0.74	0.26	0.503	192.5	0.06659	0	0.39	0.1289	0.1914	0.1316	0	0.1133	0.1117	0.1292	0.04348	0	0.1	0.01131	0.002162
8	151	0.0385	0.73	0.27	0.5109	193.6	0.06564	0	0.3896	0.1047	0.269	0.1315	0	0.125	0.1397	0.239	0.04364	0	0.1	0.0152	0.002382
8	152	0.039	0.74	0.26	0.5418	192.4	0.06549	0	0.3896	0.1063	0.2585	0.1292	0	0.1172	0.1742	0.4152	0.04466	0	0.1	0.06365	0.02799
8	153	0.0435	0.82	0.18	0.5078	192.8	0.06484	0	0.3908	0.1017	0.2956	0.1284	0	0.1172	0.1269	0.2578	0.04481	0	0.1	0.07912	0.008639
8	154	0.0405	0.8	0.2	0.52	194.4	0.06574	0	0.3892	0.1121	0.2909	0.1313	0	0.1172	0.1525	0.3145	0.0447	0	0.1	0.01325	0.003255
8	155	0.0415	0.8	0.2	0.5091	192.3	0.0652	0	0.3904	0.09383	0.2987	0.1312	0	0.1133	0.1641	0.3804	0.04343	0	0.1	0.08407	0.01102
8	156	0.0405	0.81	0.19	0.463	191.4	0.06595	0	0.3904	0.1129	0.2899	0.131	0	0.1211	0.14	0.3132	0.04292	0	0.1	0.0822	0.01018
8	157	0.0435	0.87	0.13	0.4835	193.1	0.06587	0	0.3904	0.09762	0.1038	0.1306	0	0.1211	0.09645	0.1107	0.04359	0	0.1	0.01111	0.002108
8	158	0.0435	0.85	0.15	0.4999	191.8	0.06541	0	0.3904	0.08116	0.2943	0.1305	0	0.1211	0.09509	0.1476	0.04331	0	0.1	0.07366	0.004922
8	159	0.0395	0.76	0.24	0.5268	191.7	0.0648	0	0.39	0.1104	0.3374	0.1285	0	0.125	0.1466	0.4849	0.04386	0	0.1	0.08335	0.01056
8	160	0.0415	0.82	0.18	0.4702	193.2	0.06556	0	0.3908	0.1303	0.378	0.1306	0	0.1211	0.1406	0.3927	0.04455	0	0.1	0.06641	0.02822
8	161	0.039	0.78	0.22	0.4999	193.2	0.06656	0	0.3908	0.08478	0.28	0.1315	0	0.1172	0.1326	0.1665	0.04389	0	0.1	0.02988	0.006679
8	162	0.038	0.76	0.24	0.5433	192.5	0.06464	0	0.3908	0.09842	0.3779	0.1284	0	0.1172	0.1173	0.2177	0.04365	0	0.1	0.06047	0.0205
8	163	0.04	0.76	0.24	0.4921	192	0.06475	0	0.3896	0.07928	0.08366	0.1293	0	0.1211	0.04346	0.07628	0.04315	0	0.1	0.007462	0.0009189
8	164	0.042	0.83	0.17	0.4502	192.9	0.06588	0	0.3908	0.1019	0.06661	0.1314	0	0.125	0.07787	0.124	0.04264	0	0.1	0.01132	0.001598
8	165	0.0455	0.89	0.11	0.4942	192.3	0.06542	0	0.3912	0.1168	0.4673	0.1277	0	0.125	0.1066	0.5246	0.04326	0	0.1	0.04215	0.002979
8	166	0.042	0.82	0.18	0.4715	191.5	0.06434	0	0.3908	0.1018	0.2378	0.1274	0	0.1289	0.1539	0.4039	0.04396	0	0.1	0.06426	0.02903
8	167	0.0365	0.72	0.28	0.533	191.5	0.06433	0	0.3904	0.09781	0.2405	0.128	0	0.125	0.1085	0.414	0.04459	0	0.1	0.08637	0.01312
8	168	0.042	0.84	0.16	0.5153	192.1	0.06485	0	0.3916	0.08645	0.1407	0.1291	0	0.125	0.09689	0.1002	0.04406	0	0.1	0.0314	0.004578
8	169	0.046	0.89	0.11	0.4846	191.9	0.06571	0	0.3896	0.1053	0.3947	0.1302	0	0.1211	0.09062	0.2337	0.04483	0	0.1	0.05617	0.01156
8	170	0.044	0.84	0.16	0.5044	191.6	0.0666	0	0.3904	0.07464	0.09342	0.1316	0	0.125	0.07556	0.04566	0.04464	0	0.1	0.008092	0.0006245
8	171	0.0395	0.77	0.23	0.4916	192.6	0.06635	0	0.3896	0.1032	0.3201	0.1275	0	0.1172	0.08329	0.1633	0.04528	0	0.1	0.04914	0.01558
8	172	0.041	0.82	0.18	0.5822	192.4	0.06488	0	0.3896	0.09379	0.136	0.1269	0	0.1172	0.08064	0.0701	0.0436	0	0.1	0.03107	0.001644
8	173	0.0405	0.79	0.21	0.5053	191.8	0.06477	0	0.3888	0.07423	0.2145	0.1276	0	0.1211	0.11	0.1237	0.04401	0	0.1	0.03244	0.005664
8	174	0.0395	0.79	0.21	0.4551	191.9	0.06677	0	0.3892	0.08124	0.1147	0.1307	0	0.125	0.0707	0.1022	0.0445	0	0.1	0.04731	0.01071
8	175	0.043	0.85	0.15	0.4812	191.5	0.06498	0	0.3892	0.08334	0.2037	0.1273	0	0.1172	0.1458	0.2003	0.04401	0	0.1	0.01043	0.002814
8	176	0.042	0.83	0.17	0.4758	191.7	0.06626	0	0.3896	0.09065	0.114	0.1302	0	0.1172	0.1067	0.1274	0.04361	0	0.1	0.01277	0.00244
8	177	0.041	0.81	0.19	0.5126	194.5	0.06553	0	0.3884	0.1204	0.1514	0.1276	0	0.1172	0.05547	0.06338	0.04369	0	0.1	0.0212	0.0007262
8	178	0.0385	0.77	0.23	0.5331	192.2	0.06622	0	0.3888	0.0981	0.2135	0.1293	0	0.1172	0.1327	0.2905	0.04269	0	0.1	0.07892	0.009337
8	179	0.04	0.79	0.21	0.4858	192.8	0.06625	0	0.3884	0.08354	0.1139	0.128	0	0.1133	0.1311	0.2672	0.04367	0	0.1	0.07647	0.007523
8	180	0.0435	0.86	0.14	0.4518	191.8	0.06552	0	0.3884	0.1127	0.3102	0.1276	0	0.1172	0.1107	0.179	0.04412	0	0.1	0.01412	0.003414
8	181	0.042	0.83	0.17	0.4924	191.7	0.06665	0	0.3892	0.0799	0.2637	0.1294	0	0.1172	0.0989	0.1316	0.04397	0	0.1	0.01208	0.00216
8	182	0.041	0.81	0.19	0.4916	192.1	0.06583	0	0.3892	0.083	0.1984	0.1285	0	0.1172	0.0776	0.09526	0.04425	0	0.1	0.01032	0.002053
8	183	0.044	0.84	0.16	0.5154	193.8	0.06484	0	0.3904	0.07964	0.2323	0.1271	0	0.1172	0.09547	0.1388	0.04283	0	0.1	0.02337	0.00111
8	184	0.045	0.88	0.12	0.4766	194.9	0.06478	0	0.3896	0.1085	0.1446	0.128	0	0.1172	0.08732	0.07034	0.04276	0	0.1	0.01791	0.0008315
8	185	0.039	0.77	0.23	0.4985	193.2	0.06454	0	0.39	0.1082	0.2318	0.1285	0	0.1133	0.132	0.1319	0.04294	0	0.1	0.04529	0.005706
8	186	0.045	0.89	0.11	0.4826	192.5	0.06596	0	0.39	0.1151	0.1697	0.1299	0	0.1133	0.1028	0.1276	0.04341	0	0.1	0.01226	0.00265
8	187	0.0445	0.88	0.12	0.4645	193.3	0.06682	0	0.3892	0.08105	0.1025	0.1317	0	0.1133	0.03751	0.07965	0.04429	0	0.1	0.03318	0.003563
8	188	0.043	0.84	0.16	0.455	193.1	0.06508	0	0.3892	0.1072	0.556	0.1286	0	0.1172	0.1037	0.4725	0.04399	0	0.1	0.07486	0.008197
8	189	0.043	0.85	0.15	0.5002	194	0.06553	0	0.3892	0.08557	0.08718	0.1293	0	0.1133	0.08271	0.02887	0.04351	0	0.1	0.009758	0.0004006
8	190	0.042	0.83	0.17	0.5184	192.4	0.06581	0	0.3884	0.106	0.2475	0.1302	0	0.1172	0.1228	0.3111	0.04437	0	0.1	0.06122	0.02751
8	191	0.0405	0.77	0.23	0.5322	193.2	0.06453	0	0.388	0.1225	0.2436	0.127	0	0.1133	0.1178	0.144	0.04396	0	0.1	0.01361	0.002172
8	192	0.041	0.79	0.21	0.5094	192.7	0.06342	0	0.388	0.07664	0.08568	0.1252	0	0.1133	0.04144	0.06838	0.04436	0	0.1	0.02828	0.001287
8	193	0.0425	0.82	0.18	0.4814	192.4	0.06516	0	0.3888	0.08868	0.115	0.128	0	0.1172	0.141	0.3137	0.04382	0	0.1	0.08049	0.008971
8	194	0.0405	0.81	0.19	0.532	194	0.06616	0	0.388	0.08176	0.358	0.1301	0	0.1172	0.1277	0.2622	0.04473	0	0.1	0.03543	0.009446
8	195	0.039	0.77	0.23	0.5357	193.5	0.06576	0	0.3888	0.1002	0.2541	0.1285	0	0.1172	0.1268	0.1267	0.0444	0	0.1	0.04759	0.003167
8	196	0.0415	0.8	0.2	0.4693	192.6	0.06526	0	0.3892	0.0989	0.3157	0.1283	0	0.1172	0.1393	0.2621	0.04441	0	0.1	0.08261	0.009517
8	197	0.0435	0.86	0.14	0.4724	193.6	0.06384	0	0.3892	0.1012	0.2921	0.1274	0	0.1172	0.1607	0.4621	0.04435	0	0.1	0.06452	0.0322
8	198	0.0435	0.86	0.14	0.4603	192.5	0.06685	0	0.3904	0.0987	0.2586	0.1316	0	0.1211	0.08076	0.1357	0.04391	0	0.1	0.01106	0.00161
8	199	0.042	0.82	0.18	0.497	192.9	0.06654	0	0.3888	0.1008	0.1784	0.1301	0	0.1133	0.1105	0.1071	0.04295	0	0.1	0.009031	0.001846
