|Run	|Epoch	#UnitErr	#PctErr	#PctCor	#CosDiff	#PerTrlMSec	#V4 ActAvg	#V4 Hog	#V4 Dead	#V4 Gnmda	#V4 GgabaB	#IT ActAvg	#IT Hog	#IT Dead	#IT Gnmda	#IT GgabaB	#Output ActAvg	#Output Hog	#Output Dead	#Output Gnmda	#Output GgabaB
0	56	0.02	0.28	0.72	0.7555	193.4	0.06423	0	0.3928	0.1071	0.2851	0.1114	0	0.1172	0.1221	0.3059	0.04466	0	0.1	0.02629	0.002217
0	57	0.02	0.31	0.69	0.7433	194	0.06383	0	0.394	0.1178	0.1962	0.1112	0	0.1172	0.09921	0.2239	0.04471	0	0.1	0.02877	0.004759
0	58	0.0195	0.3	0.7	0.7299	193.5	0.06286	0	0.3972	0.1009	0.7725	0.1122	0	0.125	0.1082	0.4114	0.04479	0	0.1	0.01757	0.00485
0	59	0.0175	0.25	0.75	0.7407	194	0.06292	0	0.3984	0.07279	0.1821	0.1122	0	0.125	0.09105	0.3915	0.04396	0	0.1	0.06024	0.008743
0	60	0.0175	0.23	0.77	0.7401	195.7	0.06455	0	0.3976	0.1183	0.4256	0.1141	0	0.1172	0.1124	0.4255	0.04419	0	0.1	0.03609	0.003587
0	61	0.012	0.2	0.8	0.7494	194.3	0.06377	0	0.396	0.07233	0.2261	0.1134	0	0.1211	0.09713	0.3824	0.04386	0	0.1	0.02898	0.004101
0	62	0.016	0.27	0.73	0.7487	197.2	0.06338	0	0.4008	0.1069	0.1633	0.114	0	0.1211	0.09703	0.3728	0.04374	0	0.1	0.03013	0.003974
0	63	0.0125	0.22	0.78	0.7711	197	0.06395	0	0.4004	0.07546	0.279	0.1147	0	0.1289	0.09815	0.2477	0.04348	0	0.1	0.03237	0.003112
0	64	0.0165	0.24	0.76	0.7201	196.4	0.06416	0	0.3956	0.07668	0.1494	0.1145	0	0.125	0.07969	0.2886	0.04371	0	0.1	0.02077	0.002334
0	65	0.0185	0.33	0.67	0.7089	194.9	0.06384	0	0.396	0.1014	0.2215	0.1147	0	0.125	0.08475	0.3606	0.04387	0	0.1	0.02632	0.005389
0	66	0.022	0.3	0.7	0.6766	194.4	0.06489	0	0.3972	0.08089	0.3472	0.116	0	0.125	0.1079	0.2745	0.0429	0	0.1	0.01729	0.004462
0	67	0.019	0.29	0.71	0.7079	193.6	0.06452	0	0.3968	0.09901	0.3387	0.1164	0	0.1211	0.1071	0.3857	0.04283	0	0.1	0.02211	0.007028
0	68	0.0215	0.33	0.67	0.6987	195.6	0.06437	0	0.3912	0.1278	0.3616	0.1153	0	0.1211	0.1458	0.6224	0.0435	0	0.1	0.02115	0.009745
0	69	0.0175	0.28	0.72	0.7068	201.2	0.06489	0	0.3912	0.07733	0.1365	0.1164	0	0.1211	0.05356	0.123	0.04368	0	0.1	0.01546	0.001175
0	70	0.022	0.34	0.66	0.7168	196.2	0.06462	0	0.3928	0.1204	0.4706	0.116	0	0.1172	0.1208	0.277	0.04367	0	0.1	0.0289	0.002455
0	71	0.022	0.36	0.64	0.6838	195.6	0.06418	0	0.3924	0.0794	0.1477	0.1183	0	0.1211	0.08659	0.2998	0.04489	0	0.1	0.04142	0.003869
